plate	well	cell.line	drug1	drug1.conc	dip_rate	dip_fit_std_err
HTS001_DS8-2	L10	DS8	neratinib	3.0525e-10	0.0389829854290048	0.00051108305978669
HTS001_DS8-2	L11	DS8	neratinib	7.47625e-11	0.0544439342457153	0.00112709877497934
HTS001_DS8-2	L12	DS8	neratinib	1.86875e-11	0.0385853451372911	0.000826039604146663
HTS001_DS8-2	L13	DS8	trametinib	3.96875e-07	0.0184106385503498	0.00112376213104083
HTS001_DS8-2	L14	DS8	trametinib	9.92125e-08	0.0149815019248645	0.00121180977788587
HTS001_DS8-2	L15	DS8	trametinib	2.48e-08	0.0264323151610427	0.000502901904734811
HTS001_DS8-2	L16	DS8	trametinib	6.20125e-09	0.0376962220183304	0.000435267107296996
HTS001_DS8-2	L17	DS8	trametinib	1.55e-09	0.0414712274315037	0.000307840871819197
HTS001_DS8-2	L18	DS8	trametinib	3.72e-10	0.0410862705491063	0.00038343474046997
HTS001_DS8-2	L19	DS8	trametinib	1.246e-10	0.0399177279741965	0.000573933261677755
HTS001_DS8-2	L20	DS8	trametinib	3.0525e-11	0.0419144681935726	0.000780048601300127
HTS001_DS8-2	L21	DS8	trametinib	7.47625e-12	0.0423335996285409	0.000458671139471263
HTS001_DS8-2	L22	DS8	trametinib	1.86875e-12	0.0418854918735651	0.00033069108327826
HTS001_DS8-2	L23	DS8			0.0421865188881911	0.000846265686477224
HTS001_DS8-2	M2	DS8			0.0381574064029184	0.00100546906576051
HTS001_DS8-2	M3	DS8	seliciclib	3.96875e-06	0.0336851854938301	0.0008230880139022
HTS001_DS8-2	M4	DS8	seliciclib	9.92125e-07	0.0388332865998436	0.000817368828733712
HTS001_DS8-2	M5	DS8	seliciclib	2.48e-07	0.0398113962212124	0.001026782937179
HTS001_DS8-2	M6	DS8	seliciclib	6.20125e-08	0.0394473760578578	0.000646018211113278
HTS001_DS8-2	M7	DS8	seliciclib	1.55e-08	0.0407889989317633	0.000645201681654131
HTS001_DS8-2	M8	DS8	seliciclib	3.72e-09	0.0372928390564856	0.000907891876450945
HTS001_DS8-2	M9	DS8	seliciclib	1.246e-09	0.0390443445943887	0.000703940470896219
HTS001_DS8-2	M10	DS8	seliciclib	3.0525e-10	0.0382747572666307	0.000562440248258595
HTS001_DS8-2	M11	DS8	seliciclib	7.47625e-11	0.0420767399618356	0.000773034734600874
HTS001_DS8-2	M12	DS8	seliciclib	1.86875e-11	0.0379555949616325	0.000631114133066831
HTS001_DS8-2	M13	DS8	dactolisib	3.96875e-06	0.00423821483162886	0.000322645712452849
HTS001_DS8-2	M14	DS8	dactolisib	9.92125e-07	0.0103494262705986	0.000414418042778984
HTS001_DS8-2	M15	DS8	dactolisib	2.48e-07	0.019483656830022	0.000372389710981561
HTS001_DS8-2	M16	DS8	dactolisib	6.20125e-08	0.0378138164011595	0.00053183737171709
HTS001_DS8-2	M17	DS8	dactolisib	1.55e-08	0.0393176106591407	0.000654902856160348
HTS001_DS8-2	M18	DS8	dactolisib	3.72e-09	0.0395863725898889	0.000618753831406633
HTS001_DS8-2	M19	DS8	dactolisib	1.246e-09	0.0435846823582946	0.000703913453490193
HTS001_DS8-2	M20	DS8	dactolisib	3.0525e-10	0.0439403486586866	0.000974514382993757
HTS001_DS8-2	M21	DS8	dactolisib	7.47625e-11	0.0427786578188238	0.00100192001268263
HTS001_DS8-2	M22	DS8	dactolisib	1.86875e-11	0.042848852894813	0.00091549903731884
HTS001_DS8-2	M23	DS8			0.0393989890413226	0.00108134848140143
HTS001_DS8-2	N2	DS8			0.0389557359776793	0.00072451084454659
HTS001_DS8-2	N3	DS8	temsirolimus	1.984375e-06	0.02686803249451	0.00032990479000441
HTS001_DS8-2	N4	DS8	temsirolimus	4.960625e-07	0.0265450675766574	0.000229636292047216
HTS001_DS8-2	N5	DS8	temsirolimus	1.24e-07	0.0269002846605003	0.000271206363859921
HTS001_DS8-2	N6	DS8	temsirolimus	3.100625e-08	0.0267290153442156	0.000348476646374261
HTS001_DS8-2	N7	DS8	temsirolimus	7.75e-09	0.0282133640376362	0.000282160224611192
HTS001_DS8-2	N8	DS8	temsirolimus	1.86e-09	0.0341292933244141	0.000411440757738898
HTS001_DS8-2	N9	DS8	temsirolimus	6.23e-10	0.0349878115130461	0.000354464522031464
HTS001_DS8-2	N10	DS8	temsirolimus	1.52625e-10	0.0336701240971224	0.000246536445217171
HTS001_DS8-2	N11	DS8	temsirolimus	3.738125e-11	0.0339960061102643	0.000485571769132547
HTS001_DS8-2	N12	DS8	temsirolimus	9.34375e-12	0.0403164550130645	0.000418520607530429
HTS001_DS8-2	N13	DS8	paclitaxel	3.96875e-06	-0.0089974292775358	0.000604746852896818
HTS001_DS8-2	N14	DS8	paclitaxel	9.92125e-07	-0.00396405260597043	0.000496233842698463
HTS001_DS8-2	N15	DS8	paclitaxel	2.48e-07	-0.00528811652850198	0.000596582951179127
HTS001_DS8-2	N16	DS8	paclitaxel	6.20125e-08	0.0414108553892624	0.000702394140141323
HTS001_DS8-2	N17	DS8	paclitaxel	1.55e-08	-0.00730416706677969	0.00094063746121599
HTS001_DS8-2	N18	DS8	paclitaxel	3.72e-09	0.0046290211578082	0.00111263546638556
HTS001_DS8-2	N19	DS8	paclitaxel	1.246e-09	0.0309210585065465	0.000548180641534895
HTS001_DS8-2	N20	DS8	paclitaxel	3.0525e-10	0.00367478979993035	0.000502136030049002
HTS001_DS8-2	N21	DS8	paclitaxel	7.47625e-11	0.0398187529412866	0.000488125082143568
HTS001_DS8-2	N22	DS8	paclitaxel	1.86875e-11	0.0461573819180849	0.00102934612573787
HTS001_DS8-2	N23	DS8			0.04045714106177	0.00119147056700874
HTS001_DS8-2	O2	DS8			0.0376149525378587	0.00118677229916196
HTS001_DS8-2	O3	DS8	panobinostat	3.96875e-07	-0.00680020748203781	0.000943689407806288
HTS001_DS8-2	O4	DS8	panobinostat	9.92125e-08	-0.0070863790729934	0.000934762533211658
HTS001_DS8-2	O5	DS8	panobinostat	2.48e-08	-0.0053735018629296	0.00157767269529732
HTS001_DS8-2	O6	DS8	panobinostat	6.20125e-09	0.0134042547353147	0.000471222081670904
HTS001_DS8-2	O7	DS8	panobinostat	1.55e-09	0.0342016109828929	0.00035751156734157
HTS001_DS8-2	O8	DS8	panobinostat	3.72e-10	0.0407697549047314	0.000735301444510353
HTS001_DS8-2	O9	DS8	panobinostat	1.246e-10	0.0383526351410544	0.000671590818530136
HTS001_DS8-2	O10	DS8	panobinostat	3.0525e-11	0.0406087696799065	0.000768826915918818
HTS001_DS8-2	O11	DS8	panobinostat	7.47625e-12	0.0404468301658763	0.000682681974386912
HTS001_DS8-2	O12	DS8	panobinostat	1.86875e-12	0.0370399307398754	0.000566287465993389
HTS001_DS8-2	O13	DS8	bortezomib	3.96875e-06	0.00644741198454967	0.00143404186107787
HTS001_DS8-2	O14	DS8	bortezomib	9.92125e-07	-0.00857446852961049	0.000886682464209661
HTS001_DS8-2	O15	DS8	bortezomib	2.48e-07	-0.00663988641162476	0.000658976695114705
HTS001_DS8-2	O16	DS8	bortezomib	6.20125e-08	-0.0149026435118468	0.00138722853953343
HTS001_DS8-2	O17	DS8	bortezomib	1.55e-08	-0.00797644057259061	0.000617581313560065
HTS001_DS8-2	O18	DS8	bortezomib	3.72e-09	0.0343809186863633	0.000840606332957278
HTS001_DS8-2	O19	DS8	bortezomib	1.246e-09	0.0424114531865098	0.00103624846886279
HTS001_DS8-2	O20	DS8	bortezomib	3.0525e-10	0.0450734271982291	0.000858326538584258
HTS001_DS8-2	O21	DS8	bortezomib	7.47625e-11	0.043936287019548	0.000586105686019049
HTS001_DS8-2	O22	DS8	bortezomib	1.86875e-11	0.0470315415243656	0.000906085529573845
HTS001_DS8-2	O23	DS8			0.0441410457819229	0.00108931814478742
HTS001_DS9-2	B2	DS9			0.0351070508268216	0.00047690236304877
HTS001_DS9-2	B3	DS9	erlotinib	3.96875e-06	0.00635418319360539	0.000998702583895223
HTS001_DS9-2	B4	DS9	erlotinib	9.92125e-07	0.00956358777643147	0.00151472067578531
HTS001_DS9-2	B5	DS9	erlotinib	2.48e-07	-0.00525786050064612	0.000795159897067255
HTS001_DS9-2	B6	DS9	erlotinib	6.20125e-08	0.0100311052061261	0.00144538535747683
HTS001_DS9-2	B7	DS9	erlotinib	1.55e-08	0.00840818503238301	0.000884416717366535
HTS001_DS9-2	B8	DS9	erlotinib	3.72e-09	0.0337897246447531	0.000648897778846719
HTS001_DS9-2	B9	DS9	erlotinib	1.246e-09	0.0343091934776447	0.000326485174650367
HTS001_DS9-2	B10	DS9	erlotinib	3.0525e-10	0.0332594867506706	0.000402625294547226
HTS001_DS9-2	B11	DS9	erlotinib	7.47625e-11	0.0352649132229659	0.000503176819313981
HTS001_DS9-2	B12	DS9	erlotinib	1.86875e-11	0.0366589986562265	0.000438611130864449
HTS001_DS9-2	B13	DS9	gefitinib	3.96875e-06	0.00940309449106985	0.00117699673508916
HTS001_DS9-2	B14	DS9	gefitinib	9.92125e-07	0.011509796675977	0.00120983398078989
HTS001_DS9-2	B15	DS9	gefitinib	2.48e-07	-0.00226692449370347	0.000415196214246888
HTS001_DS9-2	B16	DS9	gefitinib	6.20125e-08	0.0101702066822347	0.00165994813497196
HTS001_DS9-2	B17	DS9	gefitinib	1.55e-08	0.0113151464883107	0.0013470860868768
HTS001_DS9-2	B18	DS9	gefitinib	3.72e-09	0.026860706046981	0.00048123736354996
HTS001_DS9-2	B19	DS9	gefitinib	1.246e-09	0.0360285151936062	0.000577397900680269
HTS001_DS9-2	B20	DS9	gefitinib	3.0525e-10	0.0273614714199346	0.000523818448310744
HTS001_DS9-2	B21	DS9	gefitinib	7.47625e-11	0.0319092831352153	0.000694171352001426
HTS001_DS9-2	B22	DS9	gefitinib	1.86875e-11	0.036832592258427	0.000480997140080199
HTS001_DS9-2	B23	DS9			0.0372073484690017	0.000428951021875886
HTS001_DS9-2	C2	DS9			0.0358420008368061	0.000379331719311508
HTS001_DS9-2	C3	DS9	osimertinib	3.96875e-06	-0.00425905864838505	0.00121960756785081
HTS001_DS9-2	C4	DS9	osimertinib	9.92125e-07	0.0143325995932885	0.00143359865129264
HTS001_DS9-2	C5	DS9	osimertinib	2.48e-07	-0.00561633027215688	0.0010809353161542
HTS001_DS9-2	C6	DS9	osimertinib	6.20125e-08	0.00351449069120253	0.000648556657510993
HTS001_DS9-2	C7	DS9	osimertinib	1.55e-08	0.00343295884713225	0.000686393524976753
HTS001_DS9-2	C8	DS9	osimertinib	3.72e-09	0.0147449599668934	0.000636401411155252
HTS001_DS9-2	C9	DS9	osimertinib	1.246e-09	0.0301022283813567	0.000621987548129716
HTS001_DS9-2	C10	DS9	osimertinib	3.0525e-10	0.026571895497692	0.000714175310639873
HTS001_DS9-2	C11	DS9	osimertinib	7.47625e-11	0.0339419913341247	0.000507396729702539
HTS001_DS9-2	C12	DS9	osimertinib	1.86875e-11	0.0351486011521051	0.000335304207596237
HTS001_DS9-2	C13	DS9	rociletinib	3.96875e-06	-0.00463822404620161	0.00053274328514434
HTS001_DS9-2	C14	DS9	rociletinib	9.92125e-07	-0.00789603035098214	0.00105690941267361
HTS001_DS9-2	C15	DS9	rociletinib	2.48e-07	0.00923185275912891	0.00107395067625207
HTS001_DS9-2	C16	DS9	rociletinib	6.20125e-08	0.0231000387353395	0.000622167976379333
HTS001_DS9-2	C17	DS9	rociletinib	1.55e-08	0.0326641411669219	0.000435029746520959
HTS001_DS9-2	C18	DS9	rociletinib	3.72e-09	0.0353981121929296	0.000473859226391633
HTS001_DS9-2	C19	DS9	rociletinib	1.246e-09	0.0362863738976577	0.000345402081597971
HTS001_DS9-2	C20	DS9	rociletinib	3.0525e-10	0.0340703995619572	0.000639852783509902
HTS001_DS9-2	C21	DS9	rociletinib	7.47625e-11	0.0384342603132966	0.000473948762689809
HTS001_DS9-2	C22	DS9	rociletinib	1.86875e-11	0.0370586067610434	0.000545422709194604
HTS001_DS9-2	C23	DS9			0.0371169801650695	0.0007610727296907
HTS001_DS9-2	D2	DS9			0.0372469353618968	0.000474705017509669
HTS001_DS9-2	D3	DS9	lapatinib	3.96875e-06	0.015356693246008	0.00145918013123893
HTS001_DS9-2	D4	DS9	lapatinib	9.92125e-07	0.0160118832611562	0.00110011374002332
HTS001_DS9-2	D5	DS9	lapatinib	2.48e-07	0.0358429927187111	0.000544596704992296
HTS001_DS9-2	D6	DS9	lapatinib	6.20125e-08	0.0379177364579834	0.000461778217937883
HTS001_DS9-2	D7	DS9	lapatinib	1.55e-08	0.0356186433502045	0.000322347135470821
HTS001_DS9-2	D8	DS9	lapatinib	3.72e-09	0.0352315522097541	0.000382399688053184
HTS001_DS9-2	D9	DS9	lapatinib	1.246e-09	0.038371465207479	0.000441906161514602
HTS001_DS9-2	D10	DS9	lapatinib	3.0525e-10	0.0378365414899019	0.000504808737399332
HTS001_DS9-2	D11	DS9	lapatinib	7.47625e-11	0.0327024314910275	0.000495560905858668
HTS001_DS9-2	D12	DS9	lapatinib	1.86875e-11	0.0355389284700556	0.000662157616950312
HTS001_DS9-2	D13	DS9	afatinib	3.96875e-06	-0.0097971895155898	0.00129546068187449
HTS001_DS9-2	D14	DS9	afatinib	9.92125e-07	0.0123875743504523	0.00111813380077492
HTS001_DS9-2	D15	DS9	afatinib	2.48e-07	-0.0038721557850592	0.000668782017123688
HTS001_DS9-2	D16	DS9	afatinib	6.20125e-08	-0.00277790543227271	0.000599936518959847
HTS001_DS9-2	D17	DS9	afatinib	1.55e-08	-0.00692408775264138	0.000641606938662768
HTS001_DS9-2	D18	DS9	afatinib	3.72e-09	-0.0112568238567319	0.00104520715856246
HTS001_DS9-2	D19	DS9	afatinib	1.246e-09	-0.00464518325150785	0.000932541705885978
HTS001_DS9-2	D20	DS9	afatinib	3.0525e-10	-0.00306016131720157	0.000711750548766591
HTS001_DS9-2	D21	DS9	afatinib	7.47625e-11	0.0155635879707915	0.00116412958664271
HTS001_DS9-2	D22	DS9	afatinib	1.86875e-11	0.0282678149595237	0.000433479003832194
HTS001_DS9-2	D23	DS9			0.0369208316820838	0.000640994053920082
HTS001_DS9-2	E2	DS9			0.0343684972598112	0.000543873879432811
HTS001_DS9-2	E3	DS9	neratinib	3.96875e-06	0.0040441157030295	0.000457529337407007
HTS001_DS9-2	E4	DS9	neratinib	9.92125e-07	-0.0036891863644204	0.000531414998615065
HTS001_DS9-2	E5	DS9	neratinib	2.48e-07	0.0129915863888957	0.00111352440688551
HTS001_DS9-2	E6	DS9	neratinib	6.20125e-08	0.0294448120809267	0.000526360364860313
HTS001_DS9-2	E7	DS9	neratinib	1.55e-08	0.033596018361742	0.000391004709004492
HTS001_DS9-2	E8	DS9	neratinib	3.72e-09	0.0360633459369595	0.000461077835629186
HTS001_DS9-2	E9	DS9	neratinib	1.246e-09	0.0351716869433477	0.000564905469034843
HTS001_DS9-2	E10	DS9	neratinib	3.0525e-10	0.0363709498868422	0.00041387357378106
HTS001_DS9-2	E11	DS9	neratinib	7.47625e-11	0.0373225017743631	0.000399582994544798
HTS001_DS9-2	E12	DS9	neratinib	1.86875e-11	0.0326580448728761	0.000597475433187661
HTS001_DS9-2	E13	DS9	trametinib	3.96875e-07	-0.00377561513452015	0.000686094919672777
HTS001_DS9-2	E14	DS9	trametinib	9.92125e-08	-0.00393578406109684	0.000867270687743958
HTS001_DS9-2	E15	DS9	trametinib	2.48e-08	0.0200286173748169	0.000999649928480561
HTS001_DS9-2	E16	DS9	trametinib	6.20125e-09	0.0335123827184709	0.000428886122459512
HTS001_DS9-2	E17	DS9	trametinib	1.55e-09	0.0310912585903656	0.000575656589120239
HTS001_DS9-2	E18	DS9	trametinib	3.72e-10	0.0365707769164185	0.000601482213845342
HTS001_DS9-2	E19	DS9	trametinib	1.246e-10	0.0359044757358481	0.000447196311853461
HTS001_DS9-2	E20	DS9	trametinib	3.0525e-11	0.0377219535942188	0.000559283720387022
HTS001_DS9-2	E21	DS9	trametinib	7.47625e-12	0.0373006878903022	0.00054176862071733
HTS001_DS9-2	E22	DS9	trametinib	1.86875e-12	0.0387029750836391	0.000559569243728137
HTS001_DS9-2	E23	DS9			0.0370304726152195	0.000451037755244064
HTS001_DS9-2	F2	DS9			0.0352396347526989	0.000419440666276323
HTS001_DS9-2	F3	DS9	seliciclib	3.96875e-06	0.0340582747313515	0.000649617372491974
HTS001_DS9-2	F4	DS9	seliciclib	9.92125e-07	0.0372782695913319	0.000377954099813699
HTS001_DS9-2	F5	DS9	seliciclib	2.48e-07	0.0385045143192305	0.000523629255026282
HTS001_DS9-2	F6	DS9	seliciclib	6.20125e-08	0.0367843436429974	0.000374028525769911
HTS001_DS9-2	F7	DS9	seliciclib	1.55e-08	0.0354976077702506	0.000483386119223519
HTS001_DS9-2	F8	DS9	seliciclib	3.72e-09	0.033481816535223	0.000450254333538637
HTS001_DS9-2	F9	DS9	seliciclib	1.246e-09	0.0340594916907331	0.000565634253323302
HTS001_DS9-2	F10	DS9	seliciclib	3.0525e-10	0.0393571580827959	0.000409366512838157
HTS001_DS9-2	F11	DS9	seliciclib	7.47625e-11	0.036829561699229	0.000539220036508192
HTS001_DS9-2	F12	DS9	seliciclib	1.86875e-11	0.035224222548866	0.000460692408051104
HTS001_DS9-2	F13	DS9	dactolisib	3.96875e-06	0.00800968087887391	0.000384525226985296
HTS001_DS9-2	F14	DS9	dactolisib	9.92125e-07	0.0137804413209135	0.000497020015055743
HTS001_DS9-2	F15	DS9	dactolisib	2.48e-07	0.0240000314558881	0.000787294566309003
HTS001_DS9-2	F16	DS9	dactolisib	6.20125e-08	0.0334480668084839	0.000453578160519404
HTS001_DS9-2	F17	DS9	dactolisib	1.55e-08	0.0341610424228809	0.000545703323163506
HTS001_DS9-2	F18	DS9	dactolisib	3.72e-09	0.0377333853861245	0.00043070011965637
HTS001_DS9-2	F19	DS9	dactolisib	1.246e-09	0.0392138629854957	0.000579909349404526
HTS001_DS9-2	F20	DS9	dactolisib	3.0525e-10	0.0348486546934397	0.00044754307665346
HTS001_DS9-2	F21	DS9	dactolisib	7.47625e-11	0.0340016208931203	0.000585364385185764
HTS001_DS9-2	F22	DS9	dactolisib	1.86875e-11	0.037000007469995	0.00033021608478883
HTS001_DS9-2	F23	DS9			0.0375029282304116	0.000506385182219447
HTS001_DS9-2	G2	DS9			0.0359004195703312	0.00051766968670109
HTS001_DS9-2	G3	DS9	temsirolimus	1.984375e-06	0.0237381812419689	0.000656073298073226
HTS001_DS9-2	G4	DS9	temsirolimus	4.960625e-07	0.021899772251633	0.000770277071773363
HTS001_DS9-2	G5	DS9	temsirolimus	1.24e-07	0.0209281670266839	0.000487800782094214
HTS001_DS9-2	G6	DS9	temsirolimus	3.100625e-08	0.0199534363362724	0.000698318712633316
HTS001_DS9-2	G7	DS9	temsirolimus	7.75e-09	0.0213806538072392	0.000873503633161204
HTS001_DS9-2	G8	DS9	temsirolimus	1.86e-09	0.0280261784943527	0.000692733498127635
HTS001_DS9-2	G9	DS9	temsirolimus	6.23e-10	0.0324889349923833	0.000674634202924928
HTS001_DS9-2	G10	DS9	temsirolimus	1.52625e-10	0.0283554155486946	0.000533101563874251
HTS001_DS9-2	G11	DS9	temsirolimus	3.738125e-11	0.0335833871662332	0.000679703533172839
HTS001_DS9-2	G12	DS9	temsirolimus	9.34375e-12	0.035067833967388	0.000532155799532982
HTS001_DS9-2	G13	DS9	paclitaxel	3.96875e-06	-0.00320622337738822	0.000598387853872062
HTS001_DS9-2	G14	DS9	paclitaxel	9.92125e-07	0.003524728644946	0.00170091518726743
HTS001_DS9-2	G15	DS9	paclitaxel	2.48e-07	0.00494110872246333	0.00154973995445953
HTS001_DS9-2	G16	DS9	paclitaxel	6.20125e-08	0.033411729534928	0.000708945653722806
HTS001_DS9-2	G17	DS9	paclitaxel	1.55e-08	-0.00836224801987914	0.00285777411792859
HTS001_DS9-2	G18	DS9	paclitaxel	3.72e-09	0.00382979176388357	0.00104506957116952
HTS001_DS9-2	G19	DS9	paclitaxel	1.246e-09	0.0324401103005904	0.000400513176103614
HTS001_DS9-2	G20	DS9	paclitaxel	3.0525e-10	0.00686708970876851	0.000843300625795902
HTS001_DS9-2	G21	DS9	paclitaxel	7.47625e-11	0.035176082766955	0.000338612795973363
HTS001_DS9-2	G22	DS9	paclitaxel	1.86875e-11	0.0359831075256179	0.000342241968627017
HTS001_DS9-2	G23	DS9			0.0388996616340468	0.00044013237839051
HTS001_DS9-2	H2	DS9			0.0359543726118427	0.000331183729180183
HTS001_DS9-2	H3	DS9	panobinostat	3.96875e-07	-0.0113466102745514	0.000950348489186238
HTS001_DS9-2	H4	DS9	panobinostat	9.92125e-08	-0.00470482224847465	0.000507091894671236
HTS001_DS9-2	H5	DS9	panobinostat	2.48e-08	-0.0108656154015789	0.00386787010192074
HTS001_DS9-2	H6	DS9	panobinostat	6.20125e-09	0.012373384874067	0.000461123622971933
HTS001_DS9-2	H7	DS9	panobinostat	1.55e-09	0.0216068429485245	0.000694836431816677
HTS001_DS9-2	H8	DS9	panobinostat	3.72e-10	0.031291065676509	0.000461454799561133
HTS001_DS9-2	H9	DS9	panobinostat	1.246e-10	0.0347481601756463	0.000507129718490081
HTS001_DS9-2	H10	DS9	panobinostat	3.0525e-11	0.0300741799438385	0.0005094561362864
HTS001_DS9-2	H11	DS9	panobinostat	7.47625e-12	0.0359700440103845	0.000322724155633344
HTS001_DS9-2	H12	DS9	panobinostat	1.86875e-12	0.0363752416487417	0.000587649961526286
HTS001_DS9-2	H13	DS9	bortezomib	3.96875e-06	0.00154738465585631	0.000414624413331449
HTS001_DS9-2	H14	DS9	bortezomib	9.92125e-07	0.00341850475898364	0.000537136019307611
HTS001_DS9-2	H15	DS9	bortezomib	2.48e-07	-0.00272007828777249	0.000476334089770047
HTS001_DS9-2	H16	DS9	bortezomib	6.20125e-08	0.00486149264523043	0.0013460250712284
HTS001_DS9-2	H17	DS9	bortezomib	1.55e-08	-0.0035169062918974	0.000741630866046731
HTS001_DS9-2	H18	DS9	bortezomib	3.72e-09	0.0342515564333198	0.000465658691048548
HTS001_DS9-2	H19	DS9	bortezomib	1.246e-09	0.0323320473311949	0.000380664242394416
HTS001_DS9-2	H20	DS9	bortezomib	3.0525e-10	0.0403068919388553	0.000499839859661014
HTS001_DS9-2	H21	DS9	bortezomib	7.47625e-11	0.0343203102363325	0.00055579410057
HTS001_DS9-2	H22	DS9	bortezomib	1.86875e-11	0.0361224772376767	0.000484776490902521
HTS001_DS9-2	H23	DS9			0.0341471360773689	0.000694503130417594
HTS001_DS9-2	I2	DS9			0.031538243701973	0.000476596208376687
HTS001_DS9-2	I3	DS9	erlotinib	3.96875e-06	-0.00841754854786255	0.00184616996185071
HTS001_DS9-2	I4	DS9	erlotinib	9.92125e-07	0.00870339484875025	0.00139746318511951
HTS001_DS9-2	I5	DS9	erlotinib	2.48e-07	-0.0103911750557714	0.00088769773305297
HTS001_DS9-2	I6	DS9	erlotinib	6.20125e-08	0.0043480467351056	0.000870240869403116
HTS001_DS9-2	I7	DS9	erlotinib	1.55e-08	0.0164002170859609	0.000899831371103313
HTS001_DS9-2	I8	DS9	erlotinib	3.72e-09	0.0294876885732874	0.000505583117781063
HTS001_DS9-2	I9	DS9	erlotinib	1.246e-09	0.0334346003043859	0.000391020125857283
HTS001_DS9-2	I10	DS9	erlotinib	3.0525e-10	0.0284769589480226	0.000552591107934688
HTS001_DS9-2	I11	DS9	erlotinib	7.47625e-11	0.0361516112037345	0.00053138646459385
HTS001_DS9-2	I12	DS9	erlotinib	1.86875e-11	0.0334425516707364	0.000445602434893642
HTS001_DS9-2	I13	DS9	gefitinib	3.96875e-06	-0.00855995268686219	0.00124069338269549
HTS001_DS9-2	I14	DS9	gefitinib	9.92125e-07	0.011591567633013	0.00138060335103455
HTS001_DS9-2	I15	DS9	gefitinib	2.48e-07	-0.00373289478842972	0.000580371221686619
HTS001_DS9-2	I16	DS9	gefitinib	6.20125e-08	-0.00347658973257837	0.000835015745972647
HTS001_DS9-2	I17	DS9	gefitinib	1.55e-08	0.0102082220939836	0.00108300892287483
HTS001_DS9-2	I18	DS9	gefitinib	3.72e-09	0.0280522312857142	0.000561714286820991
HTS001_DS9-2	I19	DS9	gefitinib	1.246e-09	0.0360388081704472	0.000581670095554908
HTS001_DS9-2	I20	DS9	gefitinib	3.0525e-10	0.0275709346456594	0.000506732879697404
HTS001_DS9-2	I21	DS9	gefitinib	7.47625e-11	0.0335542878870696	0.000435536669790282
HTS001_DS9-2	I22	DS9	gefitinib	1.86875e-11	0.0366597477501162	0.000341057197640789
HTS001_DS9-2	I23	DS9			0.0343319668447249	0.000626501873944413
HTS001_DS9-2	J2	DS9			0.0332609250320535	0.000441762300940137
HTS001_DS9-2	J3	DS9	osimertinib	3.96875e-06	-0.00424849755588684	0.000581903103486283
HTS001_DS9-2	J4	DS9	osimertinib	9.92125e-07	0.00514093633786893	0.000689804798666486
HTS001_DS9-2	J5	DS9	osimertinib	2.48e-07	0.00656113064120688	0.000999178625073777
HTS001_DS9-2	J6	DS9	osimertinib	6.20125e-08	-0.0051630377352076	0.00142783929975784
HTS001_DS9-2	J7	DS9	osimertinib	1.55e-08	0.00298657281003067	0.000516760591913784
HTS001_DS9-2	J8	DS9	osimertinib	3.72e-09	0.0210827167823733	0.000811734447689651
HTS001_DS9-2	J9	DS9	osimertinib	1.246e-09	0.0298774332253564	0.000468162028096927
HTS001_DS9-2	J10	DS9	osimertinib	3.0525e-10	0.0187100454289381	0.000754653740578978
HTS001_DS9-2	J11	DS9	osimertinib	7.47625e-11	0.0327326589277914	0.000679107563775543
HTS001_DS9-2	J12	DS9	osimertinib	1.86875e-11	0.0311740450865603	0.000291637997176843
HTS001_DS9-2	J13	DS9	rociletinib	3.96875e-06	-0.00569597561950971	0.000362005619976694
HTS001_DS9-2	J14	DS9	rociletinib	9.92125e-07	0.0114342556989057	0.00121083071830849
HTS001_DS9-2	J15	DS9	rociletinib	2.48e-07	0.014941507357533	0.00119077703411714
HTS001_DS9-2	J16	DS9	rociletinib	6.20125e-08	0.0187112571157584	0.000690348615324071
HTS001_DS9-2	J17	DS9	rociletinib	1.55e-08	0.028861016345289	0.000632702012087059
HTS001_DS9-2	J18	DS9	rociletinib	3.72e-09	0.0362832869071661	0.000502029403502811
HTS001_DS9-2	J19	DS9	rociletinib	1.246e-09	0.0354112878935666	0.000416817431870543
HTS001_DS9-2	J20	DS9	rociletinib	3.0525e-10	0.0367897858186753	0.000436553537807115
HTS001_DS9-2	J21	DS9	rociletinib	7.47625e-11	0.0359265856833508	0.000402382131000227
HTS001_DS9-2	J22	DS9	rociletinib	1.86875e-11	0.0371723190721161	0.000481364817691452
HTS001_DS9-2	J23	DS9			0.0385781220918589	0.000451501549034633
HTS001_DS9-2	K2	DS9			0.0364082574474127	0.000373578646872484
HTS001_DS9-2	K3	DS9	lapatinib	3.96875e-06	0.0171780913004092	0.00131436480655663
HTS001_DS9-2	K4	DS9	lapatinib	9.92125e-07	0.0097234232614133	0.000972595061685434
HTS001_DS9-2	K5	DS9	lapatinib	2.48e-07	0.0316968371024887	0.00029093705766719
HTS001_DS9-2	K6	DS9	lapatinib	6.20125e-08	0.0364530392972006	0.000455039115186904
HTS001_DS9-2	K7	DS9	lapatinib	1.55e-08	0.0333400876060486	0.000326797360061493
HTS001_DS9-2	K8	DS9	lapatinib	3.72e-09	0.0347670499970553	0.000512182349840944
HTS001_DS9-2	K9	DS9	lapatinib	1.246e-09	0.0309384804080592	0.000493830732166648
HTS001_DS9-2	K10	DS9	lapatinib	3.0525e-10	0.0358661241442932	0.000480654922950801
HTS001_DS9-2	K11	DS9	lapatinib	7.47625e-11	0.0323377429144009	0.000577964565948223
